"Garfield High School","US","WA","Seattle",""
"University of Missouri-St. Louis","US","MO","St. Louis","http://www.umsl.edu"
"University College","NL","","Utrecht","http://www.ucu.uu.nl/"
"Capital High School","US","WA","Olympia",""
"Ball State University","US","IN","Muncie","http://www.bsu.edu/"
"South Point High School","US","OH","South Point","http://www.southpoint.k12.oh.us/"
"Valencia High School","US","CA","Valencia","http://www.valenciavikings.com"
"Williamsville South High School","US","NY","Williamsville",""
"University of Massachusetts","US","MA","Boston","http://www.umb.edu"
"Stephen Decatur High School","US","MD","Berlin",""
"Westerville Central High School","US","OH","Westerville",""
"Fallbrook Union High School","US","CA","Fallbrook",""
"Fargo South High School","US","ND","Fargo",""
"Hamilton High School","US","OH","Hamilton",""
"Suffield High School","US","CT","Suffield","http://www.suffield.org/highschool/Default.htm"
"Guildhall School of Music and Drama","UK","","London","http://www.gsmd.ac.uk/"
"Copperas Cove High School","US","TX","Copperas Cove","http://www.ccisd.com/cchs"
"Rochester Century High School","US","MN","Rochester",""
"Forest City Regional High School","US","PA","Forest City",""
"Hoover High School","US","OH","North Canton",""
"Frisco High School","US","TX","Frisco",""
"Gulf High School","US","FL","New Port Richey","http://www.gulfhigh.org"
"Wellington High School","NZ","","Wellington","http://whs.school.nz"
"J. R. Arnold High School","US","FL","Panama City Beach","http://www.bayschools.com/ahs/"
"St. Joseph's Composite High School","CA","Ab","Edmonton","http://www.stjoseph.ecsd.net/"
"James Monroe High School","US","CA","North Hills",""
"St. Xavier High School","US","KY","Louisville","http://www.saintx.com"
"Portland High School","US","ME","Portland","http://portland.portlandschools.org"
"Maryville High School","US","TN","Maryville","http://www.ci.maryville.tn.us/mhs/"
"Osbourn Park High School","US","VA","Manassas",""
"Terre Haute North Vigo High School","US","IN","Terre Haute","http://www.vigoschools.org/~thnvhs/index3.html"
"Westfield State College","US","MA","Westfield","http://www.wsc.ma.edu"
"Grayson High School","US","GA","Loganville","http://www.gwinnett.k12.ga.us/GraysonHS"
"San Diego Mesa College","US","CA","San Diego","http://www.sandiegomesacollege.net/"
"Glenbard West High School","US","IL","Glen Ellyn",""
"Bradley University","US","IL","Peoria","http://www.bradley.edu"
"Western Iowa Tech Community College","US","IA","Sioux City","http://www.witcc.edu/"
"Eastern High School","US","KY","Louisville",""
"Lake Weir High School","US","FL","Ocala","http://www.lakeweirhigh.org/"
"Trinity College School","CA","On","Port Hope","http://tcs.on.ca"
"Union High School","US","NJ","Union",""
"Monroe County Community College","US","MI","Monroe","http://www.monroeccc.edu/"
"Immokalee High School","US","FL","Immokalee",""
"San Gabriel Mission High School","US","CA","San Gabriel",""
"St. Joseph's College of Maine","US","ME","Standish","http://www.sjcme.edu"
"Taroona High School","AU","Tas","Hobart","http://www.taroonahigh.tased.edu.au/"
"Reynoldsburg High School","US","OH","Reynoldsburg","http://reynoldsburg.schoolnet.com/"
"J. J. Kelly High School","US","VA","Wise","http://www.wise.k12.va.us/jjk/"
"Conner High School","US","KY","Hebron",""
"High Point Regional High School","US","NJ","Wantage",""
"Park Hill High School","US","MO","Kansas City",""
"Dondero High School","US","MI","Royal Oak",""
"Pomperaug Regional High School","US","CT","Southbury",""
"Lester B. Pearson High School","CA","Ab","Calgary",""
"Scott High School","US","KY","Taylor Mill",""
"La Plata High School","US","MD","La Plata","http://www.ccboe.com/laplata/"
"Marc Garneau Collegiate Institute","CA","On","Toronto",""
"Keystone Oaks High School","US","PA","Pittsburgh","http://www.kosd.org"
"Oklahoma Baptist University","US","OK","Shawnee","http://www.okbu.edu"
"Howell High School","US","MI","Howell",""
"Forest Lake High School","US","MN","Forest Lake","http://hs.forestlake.k12.mn.us"
"Gateway High School","US","CO","Aurora",""
"Rochester Adams High School","US","MI","Rochester",""
"Viewpoint School","US","CA","Calabasas","http://www.viewpoint.org"
"Park Ridge State High School","AU","Qld","Brisbane",""
"Ankeny High School","US","IA","Ankeny",""
"Mandeville High School","US","LA","Mandeville","http://mandevillehigh.stpsb.org"
"Miramar High School","US","FL","Miramar","http://www.broward.k12.fl.us/miramarhigh"
"Old Mill High School","US","MD","Millersville","http://www.aacps.org/aacps/oldmhs/index.htm"
"University High School","US","FL","Orlando",""
"Seneca Valley School District","US","PA","Harmony",""
"Joppatowne High School","US","MD","Joppatowne","https://www.edline.net/pages/JoppatowneHighSchool"
"Monona Grove High School","US","WI","Monona","http://www.mononagrove.org"
"American School In","UK","","London",""
"Dean College","US","MA","Franklin",""
"Hackettstown High School","US","NJ","Hackettstown",""
"San Mateo High School","US","CA","San Mateo",""
"Andrew College","US","GA","Cuthbert","http://www.andrewcollege.edu/"
"Flathead Valley Community College","US","MT","Kalispell","http://www.fvcc.edu"
"Howard High School","US","MD","Ellicott City","http://www.howardhighschool.net/"
"Papillion la Vista High School","US","NE","Papillion",""
"Homewood-Flossmoor High School","US","IL","Flossmoor",""
"North Broward Preparatory School","US","FL","Coconut Creek","http://www.nbps.org"
"Garden City High School","US","KS","Garden City","http://www.gckschools.com/schools/gchs/default.htm"
"Wayne Hills High School","US","NJ","Wayne","http://www.wayneschools.com/whills/"
"C.H. Yoe High School","US","TX","Cameron",""
"San Diego City College","US","CA","San Diego",""
"Addison Trail High School","US","IL","Addison",""
"Currie Community High School","UK","","Edinburgh",""
"University of Liverpool","UK","","Liverpool","http://www.liv.ac.uk"
"City College of New York","US","NY","New York","http://ccny.cuny.edu"
"Andress High School","US","TX","El Paso",""
"Calallen High School","US","TX","Corpus Christi",""
"Oak Park High School","CA","Mb","Winnipeg",""
"Junipero Serra High School","US","CA","San Diego","http://www.serra.sandi.net/"
"Ridley High School","US","PA","Folsom",""
"James E. Taylor High School","US","TX","Katy",""
"Jordan High School","US","UT","Sandy",""
"Lord Byng Secondary School","CA","Bc","Vancouver","http://byng.vsb.bc.ca/"
"Paramus Catholic High School","US","NJ","Paramus","http://www.paramuscatholic.org/"
"Tift County High School","US","GA","Tifton",""
"Barberton High School","US","OH","Barberton","http://www.barberton.summit.k12.oh.us/"
"Sydney University","AU","Nsw","Sydney",""
"Sierra High School","US","CA","Manteca","http://www.mantecausd.net/SHS/sierraHome.html"
"Naperville North High School","US","IL","Naperville","http://www.ncusd203.org/north/"
"Memorial University of Newfoundland","CA","Nl","St. John's","http://www.mun.ca/"
"Capital High School","US","NM","Santa Fe",""
"University of San Diego","US","CA","San Diego","http://www.sandiego.edu/"
"Chattanooga State Technical Community College","US","TN","Chattanooga",""
"Bakersfield High School","US","CA","Bakersfield","http://www.kernhigh.org/bhs"
"Ramona Convent Secondary School","US","CA","Alhambra","http://ramona.pvt.k12.ca.us/"
"College of Marin","US","CA","Kentfield",""
"Butler University","US","IN","Indianapolis","http://www.butler.edu"
"Woodstock High School","US","GA","Woodstock","http://www.cherokee.k12.ga.us/schools/woodstock_high_school.htm"
"Mountain View High School","US","OR","Bend",""
"University of Nevada","US","NV","Las Vegas","http://www.unlv.edu"
"Keystone High School","US","OH","Lagrange",""
"Chatfield High School","US","CO","Littleton","http://www.chargerpride.com/"
"Maria Regina High School","US","NY","Hartsdale","http://www.mariaregina.org"
"Columbus East High School","US","IN","Columbus",""
"Ithaca College","US","NY","Ithaca","http://Ithaca.edu"
"Manatee Community College","US","FL","Bradenton",""
"Trabuco Hills High School","US","CA","Mission Viejo",""
"Heritage College","CA","Qc","Gatineau","http://www.cegep-heritage.qc.ca"
"Warren Woods Tower High School","US","MI","Warren","http://warrenwoods.misd.net/Schools/wwt/index_wwt.htm"
"Liberty University","US","VA","Lynchburg","http://www.liberty.edu"
"East Stroudsburg University","US","PA","East Stroudsburg","http://www.esu.edu"
"Middletown High School","US","RI","Middletown","http://ri.net/middletown/mhs"
"University of Wisconsin","US","WI","La Crosse","http://www.uwlax.edu"
"Westminster High School","US","MD","Westminster",""
"Apopka High School","US","FL","Apopka",""
"Bishop Timon Saint Jude High School","US","NY","Buffalo",""
"Seminole High School","US","FL","Sanford",""
"Manchester Central High School","US","NH","Manchester","http://www.mansd.org/central/index.htm"
"Washburn Rural High School","US","KS","Topeka","http://www.wrhs.net"
"Westmont High School","US","CA","Campbell","http://www.westmont.cuhsd.org"
"Smyrna High School","US","TN","Smyrna","http://www.shs.rcs.k12.tn.us/"
"Loyola Academy","US","IL","Wilmette","http://www.goramblers.org/"
"Lakeland High School","US","FL","Lakeland",""
"Schreiner University","US","TX","Kerrville","http://www.schreiner.edu/"
"Marjory Stoneman Douglas","US","FL","Parkland",""
"Interlochen Arts Academy","US","MI","Interlochen","http://www.interlochen.org"
"Montgomery High School","US","CA","Santa Rosa","http://www.montgomeryhighschool.com"
"University of the Philippines Diliman","PH","","Quezon City","http://www.upd.edu.ph"
"Seminole Community College","US","FL","Lake Mary",""
"West Chester East High School","US","PA","West Chester",""
"Milwaukee Institute of Art and Design","US","WI","Milwaukee","http://www.miad.edu/enter.php"
"Alexander W. Dreyfoos School of the Arts","US","FL","West Palm Beach",""
"Hershey High School","US","PA","Hershey","http://www.hershey.k12.pa.us/hersheyhs/site/default.asp"
"Roland Park Country School","US","MD","Baltimore","http://www.rpcs.org"
"Nebraska Wesleyan University","US","NE","Lincoln","http://www.nebrwesleyan.edu"
"Hilliard Darby High School","US","OH","Hilliard","http://www.panthers.hilliard.k12.oh.us/dby/default.html"
"A.N. Myer Secondary School","CA","On","Niagara Falls","http://www.dsbn.edu.on.ca/Schools/ANMSS/"
"University of East Anglia","UK","Nr","Norwich","http://www.uea.ac.uk"
"Waller High School","US","TX","Waller","http://www.waller.isd.esc4.net/wallerhs/"
"Eltham High School","AU","Vic","Melbourne",""
"Henry M. Jackson High School","US","WA","Mill Creek","http://www.everett.k12.wa.us/jacksonhigh"
"Port Huron High School","US","MI","Port Huron","http://bigred.port-huron.k12.mi.us/"
"North Kitsap High School","US","WA","Poulsbo","http://www.nksd.wednet.edu/"
"George Brown College","CA","On","Toronto","http://www.gbrownc.on.ca/"
"Oak Park and River Forest High School","US","IL","Oak Park","http://www.oprfhs.org"
"Southern Arkansas University","US","AR","Magnolia","http://www.saumag.edu"
"Florida Agricultural and Mechanical University","US","FL","Tallahassee","http://www.famu.edu/"
"Boonsboro High School","US","MD","Boonsboro","http://www.wcboe.k12.md.us/custom_pages/030/Main/index.html"
"South Cobb High School","US","GA","Austell",""
"Mount Vernon High School","US","WA","Mount Vernon","http://www.mountvernonschools.org/mvhs/"
"West Texas A&M University","US","TX","Canyon","http://www.wtamu.edu"
"Santa Catalina School","US","CA","Monterey","http://www.santacatalina.org/"
"Presque Isle High School","US","ME","Presque Isle","http://www.sad1.org/pihs/"
"North Central High School","US","IN","Indianapolis","http://www.nchs.cc"
"Dover High School","US","NH","Dover",""
"American Heritage School","US","FL","Plantation","http://www.ahschool.com"
"Mamaroneck High School","US","NY","Mamaroneck","http://www.mamkschools.org/mhs/default.htm"
"Central Christian College of the Bible","US","MO","Moberly","http://www.cccb.edu"
"Harris Academy","UK","","Dundee","http://www.harris-academy.com/"
"American School In Japan","JP","","Tokyo","http://www.asij.ac.jp/"
"Robbinsville High School","US","NJ","Robbinsville",""
"Bellville High School","US","TX","Bellville",""
"Miriam College High School","PH","Qc","Quezon City","http://www.mchs.edu.ph/"
"James W. Robinson Secondary School","US","VA","Fairfax","http://www.fcps.k12.va.us/RobinsonSS/"
"Novosibirsk State University","RU","","Novosibirsk","http://www.nsu.ru/"
"Moravian Academy","US","PA","Bethlehem","http://www.moravian.k12.pa.us/"
"Sheridan College Institute of Technology and Advanced Learning","CA","On","Oakville","http://www1.sheridaninstitute.ca/"
"Massachusetts College of Pharmacy and Health Sciences","US","MA","Boston","http://www.mcphs.edu/"
"George Washington High School","US","CO","Denver","http://www.gwhs.denver.k12.co.us/"
"Sir Wilfrid Laurier Secondary School","CA","On","Orleans",""
"Madeira School","US","VA","McLean","http://www.madeira.org"
"Mohawk College of Applied Arts and Technology","CA","Ont","Hamilton","http://www.mohawkcollege.ca"
"Goucher College","US","MD","Baltimore","http://www.goucher.edu"
"Garden City High School","US","MI","Garden City",""
"Woodhaven High School","US","MI","Woodhaven",""
"Harvard University","US","MA","Cambridge","http://www.harvard.edu"
"Archbishop Rummel High School","US","LA","Metairie",""
"Centre Dufferin District High School","CA","On","Shelburne",""
"Carver High School","US","GA","Columbus","http://www.carverhighschool.com/"
"University of Wisconsin Stout","US","WI","Menomonie","http://www.uwstout.edu"
"Durham College","CA","On","Oshawa","http://www.durhamc.on.ca/"
"Pinole Valley High School","US","CA","Pinole",""
"Inver Hills Community College","US","MN","Inver Grove Heights","http://www.inverhills.edu"
"University of Massachusetts at Dartmouth","US","MA","North Dartmouth","http://www.umassd.edu"
"Clovis High School","US","CA","Clovis",""
"Regis College","US","MA","Weston","http://www.regiscollege.edu"
"Rockville High School","US","MD","Rockville","http://www.mcps.k12.md.us/schools/rockvillehs"
"Valley Christian High School","US","CA","San Jose","http://www.valleychristian.net"
"Davenport University","US","MI","Warren","http://www.davenport.edu"
"Pelion High School","US","SC","Pelion","http://www.lexington1.net/phs/"
"St. Francis High School","US","WI","St. Francis","http://www.themariners.com/"
"Mira Loma High School","US","CA","Sacramento",""
"San Pasqual High School","US","CA","Escondido",""
"Tulane University","US","LA","New Orleans","http://www2.tulane.edu"
"Portsmouth High School","US","RI","Portsmouth",""
"Aldergrove Community Secondary School","CA","Bc","Aldergrove",""
"Binghamton University, State University of New York","US","NY","Binghamton","http://www.binghamton.edu"
"Greater Hartford Academy of the Arts","US","CT","Hartford","http://www.crec.org/academy/index.shtml"
"Universitetet I","NO","","Oslo","http://www.uio.no"
"Mount Saint Mary College","US","NY","Newburgh","http://www.msmc.edu/"
"Crescent High School","US","SC","Iva",""
"Foley High School","US","AL","Foley",""
"Stetson University College of Law","US","FL","Gulfport","http://www.law.stetson.edu"
"Xavier University","US","OH","Cincinnati","http://www.xu.edu"
"Newfane High School","US","NY","Newfane","http://www.newfane.wnyric.org/"
"Port Townsend High School","US","WA","Port Townsend",""
"Dana Hills High School","US","CA","Dana Point","http://www.dhhs.net"
"Herbert Hoover High School","US","CA","Fresno","http://hoover.fresno.k12.ca.us"
"Anna Maria College","US","MA","Paxton",""
"Port Huron Northern High School","US","MI","Port Huron",""
"Brevard Community College","US","FL","Palm Bay","http://www.brevardcc.edu"
"Broken Arrow High School","US","OK","Broken Arrow","http://www.ba.k12.ok.us/schools/bahs/nlyons/index.html"
"Purdue University North Central","US","IN","Westville","http://www.pnc.edu/"
"Niagara College","CA","On","Welland","http://niagarac.on.ca/"
"Vanguard High School","US","FL","Ocala",""
"Paul Smith's College","US","NY","Paul Smiths","http://www.paulsmiths.edu"
"Lufkin High School","US","TX","Lufkin",""
"Monterey Institute of International Studies","US","CA","Monterey","http://www.miis.edu/"
"Umpqua Community College","US","OR","Roseburg",""
"Osceola High School","US","WI","Osceola","http://osceola.k12.us.wi"
"Malden High School","US","MA","Malden","http://www.malden.mec.edu/mhs/"
"Vanderbilt University","US","TN","Nashville","http://www.vanderbilt.edu"
"Erskine Academy","US","ME","South China","http://www.erskine.pvt.k12.me.us/"
"Brookfield Central High School","US","WI","Brookfield",""
"Lakewood Ranch High School","US","FL","Bradenton",""
"Oxley High School","AU","Nsw","Tamworth",""
"Dreher High School","US","SC","Columbia",""
"Grand Ledge High School","US","MI","Grand Ledge","http://www.glps.k12.mi.us"
"Gulliver Preparatory","US","FL","Miami",""
"Central Catholic High School","US","CA","Modesto","http://www.cchsca.org"
"Grandview High School","US","CO","Aurora","http://www.ghs.ccsd.k12.co.us"
"Grissom High School","US","AL","Huntsville","http://www.hsv.k12.al.us/schools/high/ghs/"
"Keller High School","US","TX","Keller","http://www.kellerisd.net/schools/khs/"
"Western High School","US","CA","Anaheim",""
"Temasek Junior College","SG","","Singapore","http://www.tjc.edu.sg/"
"Davie County High School","US","NC","Mocksville","http://www.dhs.davie.k12.nc.us/"
"Belvidere High School","US","IL","Belvidere","http://www.district100.net/D100BHShp.htm"
"Wheaton High School","US","MD","Silver Spring",""
"Guilford Technical Community College","US","NC","Jamestown",""
"Eastwood Collegiate Institute","CA","On","Kitchener",""
"Miami South Ridge High School","US","FL","Miami","http://www.miamisouthridge.com"
"South Oldham High School","US","KY","Crestwood","http://sohs.net"
"O'Fallon Township High School","US","IL","O'Fallon",""
"Sacramento City Community College","US","CA","Sacramento",""
"Pompano Beach High School","US","FL","Pompano Beach","http://www.pompanobeachhigh.com"
"Villanova University","US","PA","Villanova","http://www.villanova.edu"
"Lynbrook High School","US","NY","Lynbrook",""
"University of the Pacific","US","CA","Stockton","http://www.uop.edu"
"Washington College","US","MD","Chestertown","http://www.washcoll.edu"
"Lakeview Centennial High School","US","TX","Garland",""
"New Canaan High School","US","CT","New Canaan","http://www.newcanaan.k12.ct.us/nchs/"
"Tel Aviv University","IL","","Tel Aviv","http://www.tau.ac.il"
"Waterville High School","US","ME","Waterville","http://wshs.wtvl.k12.me.us/"
"Clarkson Secondary School","CA","On","Mississauga",""
"Barrington High School","US","IL","Barrington",""
"Harbor High School","US","MI","Highland","http://www.huronvalley.k12.mi.us/Academics/harborhighschool/default.aspx"
"West Florence High School","US","SC","Florence",""
"Oklahoma City University","US","OK","Oklahoma City","http://www.okcu.edu"
"Arrowhead High School","US","WI","Hartland","http://www.arrowheadschools.org"
"Baton Rouge Magnet High School","US","LA","Baton Rouge","http://brmhs.ebrschools.org/"
"American High School","US","CA","Fremont",""
"Arthur Hill High School","US","MI","Saginaw",""
"Northeastern Oklahoma State University","US","OK","Tahlequah",""
"Stoney Creek High School","US","MI","Rochester","http://www.rochester.k12.mi.us/index.asp?school=23&name=Stoney%20Creek%20High%20School"
"Commonwealth School","US","MA","Boston","http://www.commschool.org/"
"Hants East Rural High School","CA","Ns","Milford","http://www.herh.ednet.ns.ca/"
"Concordia Academy","US","MN","Roseville",""
"Williamstown High School","US","NJ","Williamstown","http://www.monroetwp.k12.nj.us/hs/whsmain.htm"
"New York University - Tisch School of the Arts","US","NY","New York","http://tisch.nyu.edu/page/home"
"St. Joseph High School","US","CT","Trumbull","http://www.sjcadets.org/"
"Maple Grove High School","US","MN","Maple Grove",""
"Jackson High School","US","MI","Jackson",""
"East High School","US","UT","Salt Lake City","http://east.slc.k12.ut.us/"
"Aurora Central High School","US","CO","Aurora",""
"Catholic University of America","US","DC","Washington","http://www.cua.edu"
"M.M. Robinson High School","CA","On","Burlington",""
"San Jose High Academy","US","CA","San Jose","http://sjha.ca.campusgrid.net/home"
"Simonds High School","CA","Nb","St. John","http://sh.nbed.nb.ca/"
"Wisconsin Lutheran College","US","WI","Milwaukee","http://www.wlc.edu"
"St. Charles East High School","US","IL","St. Charles",""
"Providence High School","US","CA","Burbank",""
"Governor Stirling High School","AU","Wa","Perth",""
"North Salem High School","US","NY","North Salem","http://www.northsalem.k12.ny.us"
"McNally High School","CA","Ab","Edmonton",""
"Peninsula College","US","WA","Port Angeles",""
"South Miami High School","US","FL","South Miami","http://smsh.dadeschools.net/"
"Helena High School","US","MT","Helena",""
"Middlesex School","US","MA","Concord","http://www.middlesex.edu"
"Wheelock College","US","MA","Boston","http://www.wheelock.edu"
"University of Texas","US","TX","San Antonio","http://utsa.edu"
"Clitheroe Royal Grammar School","UK","","Clitheroe","http://www.clitheroeroyalgrammar.lancs.sch.uk/"
"Middlesex University","UK","","London","http://www.mdx.ac.uk"
"Ocean Lakes High School","US","VA","Virginia Beach",""
"Newark High School","US","NY","Newark",""
"Pomona High School","US","CO","Arvada",""
"Cleveland High School","US","TN","Cleveland",""
"University of Washington","US","WA","Seattle","http://www.washington.edu"
"Rinmansskolan","SE","","Eskilstuna",""
"Santaluces Community High School","US","FL","Lantana",""
"Phillips Andover Academy","US","MA","Andover",""
"Concord Academy","US","MA","Concord","http://www.concordacademy.org"
"Ateneo de Manila University","PH","","Quezon City","http://www.admu.edu.ph"
"Hazelwood Central High School","US","MO","Florissant","http://www.hazelwood.k12.mo.us/~sboerner/central/"
"Kingman High School","US","KS","Kingman",""
"Arvada West High School","US","CO","Arvada","http://204.98.17.13/www/"
"Woodridge High School","US","OH","Peninsula",""
"Klahowya Secondary School","US","WA","Silverdale","http://klss.cksd.wednet.edu/"
"Mary G. Montgomery High School","US","AL","Semmes",""
"Kennesaw State University","US","GA","Kennesaw","http://www.kennesaw.edu"
"Palm Beach Community College","US","FL","Boca Raton","http://www.pbcc.edu"
"Columbus North High School","US","IN","Columbus",""
"O'Neill Collegiate and Vocational Institute","CA","On","Oshawa","http://www.durham.edu.on.ca/s_links/schools/oneill/index/about.html"
"Truman State University","US","MO","Kirksville","http://www.truman.edu/"
"Kishwaukee Community College","US","IL","Malta","http://kish.cc.il.us/"
"Halifax West High School","CA","Ns","Halifax","http://www.hwhs.ednet.ns.ca/"
"Rogers High School","US","WA","Spokane",""
"Rockland District High School","US","ME","Rockland",""
"Thomas College","US","ME","Waterville","http://www.thomas.edu"
"Sacred Heart High School","US","NJ","Vineland",""
"Rochester High School","US","MI","Rochester","http://www.rochester.k12.mi.us/index.asp?school=25&name=Rochester%20High%20School"
"Rowlett High School","US","TX","Rowlett","http://www.garladisdschools.net/rowletthighschool"
"Atlee High School","US","VA","Mechanicsville","http://hcps2.hanover.k12.va.us/ahs/atlee.htm"
"St. Francis de Sales High School","US","IL","Chicago","http://www.sfdshs.org/"
"Northrop High School","US","IN","Fort Wayne","http://www.northrop.fwcs.k12.in.us/"
"University of Massachusetts Dartmouth","US","MA","North Dartmouth",""
"Robert McQueen High School","US","NV","Reno","http://www.mcqueenhs.com/"
"Newton Country Day School of the Sacred Heart","US","MA","Newton","http://www.newtoncountrydayschool.org"
"Salisbury Composite High School","CA","Ab","Sherwood Park",""
"Southfield Christian School","US","MI","Southfield","http://www.southfieldchristian.org"
"Thomas Edison High School","US","VA","Alexandria","http://www.fcps.k12.va.us/EdisonHS/"
"Arundel High School","US","MD","Gambrills","http://www.arundelhigh.org"
"Kickapoo High School","US","MO","Springfield","http://sps.k12.mo.us/khs/"
"Ridgewood High School","US","FL","Port Richey","http://rhs.pasco.k12.fl.us/"
"Fontainebleau High School","US","LA","Mandeville",""
"Nipigon Red Rock District High School","CA","On","Red Rock","http://ns.sgdsb.on.ca"
"George Walton High School","US","GA","Marietta","http://www.cobbk12.org/~walton/"
"Greater Vancouver Distance Education School","CA","Bc","Vancouver","http://www.gvdes.ca"
"University of Reading","UK","","Reading","http://www.reading.ac.uk/"
"Pensacola Catholic High School","US","FL","Pensacola",""
"North Hennepin Community College","US","MN","Brooklyn Park","http://www.nh.cc.mn.us/"
"Marin Academy","US","CA","San Rafael","http://www.ma.org"
"Pine View School","US","FL","Osprey",""
"Briar Cliff University","US","IA","Sioux City","http://www.briarcliff.edu"
"Manchester Metropolitan University","UK","","Manchester",""
"South Caldwell High School","US","NC","Granite Falls","http://www.southcaldwell.com/"
"Heartland Community College","US","IL","Normal","http://heartland.edu"
"Holy Names High School","CA","On","Windsor",""
"Cedarbrae Collegiate Institute","CA","On","Toronto","http://schools.tdsb.on.ca/cedarbrae/"
"Centre Wellington District High School","CA","On","Fergus","http://www.cwdhs.com/"
"Clear Brook High School","US","TX","Friendswood",""
"Blue Springs South High School","US","MO","Blue Springs",""
"Odessa College","US","TX","Odessa","http://www.odessa.edu/"
"Niagara Falls High School","US","NY","Niagara Falls",""
"Lincoln Community High School","US","IL","Lincoln",""
"Cudahy High School","US","WI","Cudahy",""
"Stafford High School","US","VA","Fredericksburg",""
"West Windsor-Plainsboro High School South","US","NJ","Princeton Junction","http://www.west-windsor-plainsboro.k12.nj.us/south/index.html"
"St. Thomas Aquinas High School","US","FL","Fort Lauderdale","http://www.aquinas-sta.org"
"Washington Park High School","US","WI","Racine","http://parkhs.racine.k12.wi.us/"
"Centralia High School","US","WA","Centralia","http://www.centralia1.wednet.edu/chs/"
"Newton North High School","US","MA","Newton","http://www.nnhs.net/"
"Belleville High School","US","MI","Belleville",""
"Allendale Columbia School","US","NY","Rochester","http://www.allendalecolumbia.org/"
"North Mesquite High School","US","TX","Mesquite","http://www.mesquiteisd.org/nmhs"
"Gahanna Lincoln High School","US","OH","Gahanna","http://www.gahanna.org/community/education/"
"Elmwood School","CA","On","Ottawa","http://www.elmwood.on.ca"
"Somerset High School","US","TX","Somerset",""
"Kelly Road Secondary School","CA","Bc","Prince George","http://www.krss.sd57.bc.ca"
"Phelps High School","US","KY","Phelps","http://www.phelpshighschool.com"
"Delta Secondary School","CA","Bc","Delta",""
"William Henry Shaw High School","US","GA","Columbus","http://shaw.mcsdga.net/"
"Patuxent High School","US","MD","Lusby",""
"Franklin Heights High School","US","OH","Columbus",""
"Southwest High School","US","CA","El Centro","http://www.eaglesnet.net/"
"Peoria High School","US","IL","Peoria","http://www.psd150.org/peoriahigh/phsindex.html"
"Winona High School","US","MN","Winona",""
"Sharpstown High School","US","TX","Houston",""
"Clarkson University","US","NY","Potsdam","http://www.clarkson.edu"
"Ocean City High School","US","NJ","Ocean City","http://www.ocean.city.k12.nj.us/hs/"
"Wake Technical Community College","US","NC","Raleigh","http://www.waketech.edu/"
"Cascade High School","US","WA","Everett","http://chs_bruins.homestead.com/"
"Tinley Park High School","US","IL","Tinley Park",""
"Lancaster Catholic High School","US","PA","Lancaster","http://www.lchs-yes.org/"
"Terra Nova High School","US","CA","Pacifica","http://tnhs.juhsd.k12.ca.us"
"Sachem High School East","US","NY","Farmingville","http://www.sachem.edu"
"Anoka-Ramsey Community College","US","MN","Coon Rapids",""
"St. Mary-Of-The-Woods College","US","IN","St. Mary-Of-The-Woods College","http://www.smwc.edu"
"College of Saint Benedict","US","MN","St. Joseph","http://www.csbsju.edu"
"New Bern High School","US","NC","New Bern",""
"Centennial High School","US","MN","Circle Pines",""
"Santa Barbara High School","US","CA","Santa Barbara","http://www.sbceo.k12.ca.us/~sbhs/"
"Wheat Ridge High School","US","CO","Wheat Ridge","http://wwww. wrhsonline.org"
"McNary High School","US","OR","Keizer","http://McNary.salkeiz.k12.or.us/"
"Hudson School","US","NJ","Hoboken","http://www.thehudsonschool.org"
"Central Maine Community College","US","ME","Auburn","http://www.cmcc.edu/"
"Seattle University","US","WA","Seattle","http://seattleu.edu"
"Poolesville High School","US","MD","Poolesville","http://www.mcps.k12.md.us/schools/poolesvillehs/"
"North Forsyth High School","US","NC","Winston-Salem","http://web2k.wsfcs.k12.nc.us/nforsyth/"
"Norman High School","US","OK","Norman","http://www.norman.k12.ok.us/705/"
"Durham Technical Community College","US","NC","Durham","http://www.durhamtech.org"
"Channel Islands High School","US","CA","Oxnard",""
"Monmouth University","US","NJ","West Long Branch","http://www.monmouth.edu"
"Springfield High School","US","IL","Springfield",""
"Lawrence Park Collegiate Institute","CA","On","Toronto",""
"Granite Hills High School","US","CA","Apple Valley","http://www.ghhscougars.com/"
"Mt. Zion High School","US","IL","Mt. Zion","http://www.mtzion.k12.il.us"
"Champaign Centennial High School","US","IL","Champaign",""
"Vista High School","US","CA","Vista","http://www.vistahighschool.org"
"Milken Community High School","US","CA","Los Angeles",""
"Brea Olinda High School","US","CA","Brea","http://www.bousd.k12.ca.us/schools/brea_olinda/default.asp"
"Southwestern University","US","TX","Georgetown","http://www.southwestern.edu"
"Toms River High School South","US","NJ","Toms River","http://www.trschools.com/hssouth/index.html"
"Queen's University of Belfast","UK","","Belfast","http://www.qub.ac.uk"
"Old Bridge High School","US","NJ","Old Bridge",""
"Westlake High School","US","OH","Westlake","http://westlake.k12.oh.us/whs/"
"Watertown High School","US","NY","Watertown",""
"Shepherd Hill Regional High School","US","MA","Dudley","http://www.dc-regional.k12.ma.us/SHRHS.html"
"Lake Park High School","US","IL","Roselle","http://www.lphs.org"
"Woodruff High School","US","IL","Peoria","http://peoria.k12.il.us/woodruff/"
"Charleston Southern University","US","SC","Charleston","http://www.csuniv.edu"
"Albert Einstein High School","US","MD","Kensington",""
